at,status,reasons,forecast_status,forecast_model,cetane_age_days,t95_age_days,cetane_fresh,t95_fresh,regime_class,model,recommended,blocked_only_by_cn_t95_staleness,research_relaxed_upper_bound,year,cetane_age_bin,t95_age_bin
2025-05-19 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,68.875,0.875,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-05-20 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,69.875,0.875,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-05-21 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,70.875,0.875,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-05-21 19:02:41,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,71.37686342592593,0.3768634259259259,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-05-22 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,71.875,0.875,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-05-23 07:00:00,abstain,Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,72.875,0.875,False,True,normal,v4r,False,False,False,2025,>60d,<=2d
2025-05-24 07:00:00,abstain,Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,73.875,0.875,False,True,normal,v4r,False,False,False,2025,>60d,<=2d
2025-05-25 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,74.875,0.875,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-05-26 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,75.875,0.875,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-05-27 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,76.875,0.20833333333333334,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-05-28 07:00:00,abstain,Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,77.875,0.2916550925925926,False,True,normal,v4r,False,False,False,2025,>60d,<=2d
2025-05-29 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,78.875,0.875,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-05-30 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,79.875,0.2579050925925926,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-05-31 07:00:00,abstain,Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,80.875,0.875,False,True,normal,v4r,False,False,False,2025,>60d,<=2d
2025-06-01 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,81.875,0.875,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-06-02 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,82.875,0.875,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-06-03 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,83.875,0.875,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-06-03 14:30:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,84.1875,0.1875,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-06-04 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,84.875,0.875,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-06-05 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,85.875,0.875,False,True,normal,v4r,False,True,False,2025,>60d,<=2d
2025-06-06 07:00:00,recommendation,,ok,two-stage-v4r,0.875,0.375,True,True,normal,v4r,True,False,True,2025,<=2d,<=2d
2025-06-07 07:00:00,abstain,Базовый показатель t95 не выполняет ограничение; его отклик не моделируется,ok,two-stage-v4r,1.875,0.875,True,True,normal,v4r,False,False,False,2025,<=2d,<=2d
2025-06-08 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,2.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-06-09 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,3.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-06-10 07:00:00,abstain,Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,4.875,0.875,False,True,normal,v4r,False,False,False,2025,2-7d,<=2d
2025-06-11 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,5.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-06-12 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,6.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-06-13 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,7.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-14 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,8.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-15 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,9.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-16 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,10.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-17 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,11.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-18 07:00:00,abstain,Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,12.875,0.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-06-19 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,13.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-20 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,14.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-21 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,15.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-21 12:57:36,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,16.123333333333335,1.1233333333333333,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-22 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,16.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-23 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,17.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-24 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,18.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-25 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,19.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-26 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,20.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-27 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,21.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-28 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,22.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-29 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,23.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-06-30 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,24.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-01 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,25.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-02 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,26.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-03 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,27.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-04 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,28.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-05 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,29.875,0.375,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-06 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,30.875,0.875,False,True,normal,v4r,False,True,True,2025,30-60d,<=2d
2025-07-07 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,31.875,0.875,False,True,normal,v4r,False,True,True,2025,30-60d,<=2d
2025-07-08 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,32.875,0.875,False,True,normal,v4r,False,True,True,2025,30-60d,<=2d
2025-07-09 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,33.875,0.875,False,True,normal,v4r,False,True,True,2025,30-60d,<=2d
2025-07-10 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,34.875,0.875,False,True,normal,v4r,False,True,True,2025,30-60d,<=2d
2025-07-11 07:00:00,recommendation,,ok,two-stage-v4r,0.875,0.4583333333333333,True,True,normal,v4r,True,False,True,2025,<=2d,<=2d
2025-07-12 07:00:00,recommendation,,ok,two-stage-v4r,1.875,0.875,True,True,normal,v4r,True,False,True,2025,<=2d,<=2d
2025-07-13 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,2.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-07-14 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,3.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-07-15 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,4.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-07-16 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,5.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-07-17 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,6.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-07-18 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,7.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-19 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,8.875,0.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-07-20 07:00:00,abstain,Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,9.875,0.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-07-21 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,10.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-22 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,11.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-23 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,12.875,0.375,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-24 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,13.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-24 10:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,14.0,1.0,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-24 10:15:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|cetane: измерение не свежее (stale),abstain,two-stage-v4r,14.010416666666666,1.0104166666666667,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-07-24 12:20:00,abstain,Не все горизонты траектории прошли проверку области применимости|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,14.097222222222221,1.0972222222222223,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-07-25 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,14.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-26 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,15.875,0.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-07-27 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,16.875,0.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-07-28 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,17.875,0.25,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-28 13:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,two-stage-v4r,18.125,0.5,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-07-28 18:26:26,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,18.351689814814815,0.3516898148148148,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-07-29 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,18.875,0.2916666666666667,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-30 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,19.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-07-31 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,20.875,0.375,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-01 07:00:00,abstain,Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,21.875,0.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-08-03 07:00:00,abstain,Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,23.875,1.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-08-04 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,24.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-05 07:00:00,recommendation,,ok,two-stage-v4r,0.875,0.875,True,True,normal,v4r,True,False,True,2025,<=2d,<=2d
2025-08-05 11:05:08,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников,abstain,two-stage-v4r,1.0452314814814814,1.0452314814814814,True,True,normal,v4r,False,False,False,2025,<=2d,<=2d
2025-08-06 07:00:00,recommendation,,ok,two-stage-v4r,1.875,0.875,True,True,normal,v4r,True,False,True,2025,<=2d,<=2d
2025-08-07 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,2.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-08-08 07:00:00,abstain,Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,3.875,0.875,False,True,normal,v4r,False,False,False,2025,2-7d,<=2d
2025-08-09 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,4.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-08-10 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,5.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-08-12 07:00:00,abstain,Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,7.875,1.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-08-13 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,8.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-14 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,9.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-14 11:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|cetane: измерение не свежее (stale),abstain,two-stage-v4r,10.041666666666666,1.0416666666666667,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-08-14 17:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,10.291666666666666,0.2916666666666667,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-15 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,10.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-16 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,11.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-16 17:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,12.291666666666666,0.2916666666666667,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-17 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,12.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-18 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,13.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-19 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,14.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-20 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,15.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-21 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,16.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-22 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,17.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-23 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,18.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-23 19:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,19.375,0.375,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-24 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,19.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-25 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,20.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-27 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,22.875,1.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-27 19:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,23.375,0.375,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-28 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,23.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-29 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,24.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-30 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,25.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-08-31 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,26.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-01 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,27.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-02 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,28.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-03 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,29.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-04 07:00:00,recommendation,,ok,two-stage-v4r,0.875,0.875,True,True,normal,v4r,True,False,True,2025,<=2d,<=2d
2025-09-05 07:00:00,recommendation,,ok,two-stage-v4r,1.875,0.875,True,True,normal,v4r,True,False,True,2025,<=2d,<=2d
2025-09-06 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,2.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-09-07 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,3.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-09-08 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,4.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-09-09 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,5.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-09-10 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,6.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-09-11 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,7.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-12 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,8.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-13 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,9.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-14 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,10.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-15 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,11.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-16 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,12.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-17 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,13.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-18 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,14.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-19 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,15.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-20 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,16.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-21 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,17.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-22 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,18.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-23 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,19.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-24 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,20.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-25 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,21.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-26 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,22.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-27 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,23.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-28 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,24.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-28 14:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,25.166666666666668,0.16666666666666666,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-09-28 17:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,25.291666666666668,0.2916666666666667,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-29 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,25.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-09-30 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,26.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-01 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,27.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-02 07:00:00,recommendation,,ok,two-stage-v4r,0.875,0.875,True,True,normal,v4r,True,False,True,2025,<=2d,<=2d
2025-10-03 07:00:00,recommendation,,ok,two-stage-v4r,1.875,0.875,True,True,normal,v4r,True,False,True,2025,<=2d,<=2d
2025-10-05 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,3.875,1.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-10-06 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,4.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-10-06 11:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,5.041666666666667,1.0416666666666667,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-10-07 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,5.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-10-08 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,6.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-10-09 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,7.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-09 13:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,8.125,1.125,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-09 19:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,8.375,0.375,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
